"";"PHENOTYPE";"ID";"SITE";"SECTOR";"DistanceToSea";"DATE";"YEAR";"MONTH";"JDAY";"SEX";"FORK_LENGTH";"WEIGHT";"AGE";"NUM_SCALE";"NUM_GENET";"LUPO";"MARQUES";"NUM_TAG";"DAYN"
"780";"ADULT";156603;"NIVELLE";"BARRAGE_UXONDOA";12550;"1988-12-05T07:09:21Z";1988;12;339;"F";912;7400;"1.3";"STPE-8801-88100";NA;NA;"COLO-AT-BLE-A367-PO";NA;340
"781";"ADULT";156602;"NIVELLE";"BARRAGE_UXONDOA";12550;"1988-12-05T07:09:21Z";1988;12;339;"M";525;1060;"2.1";"STPE-8801-88098";NA;NA;"COLO-AT-BLE-A358-PO";NA;340
"782";"ADULT";181991;"NIVELLE";"BARRAGE_UXONDOA";12550;"1988-12-12T08:00:00Z";1988;12;346;"M";750;3385;"1.1+";"STPE-8801-88103";NA;NA;"COLO-AT-BLE-A378-PO";NA;347
"783";"ADULT";182005;"NIVELLE";"BARRAGE_UXONDOA";12550;"1988-12-13T08:00:00Z";1988;12;347;"F";760;3755;"1.2";"STPE-8801-88104";NA;NA;"COLO-AT-BLE-A379-PO";NA;348
"784";"ADULT";179724;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-05T08:00:00Z";1989;3;63;"F";764;4165;"1.2";"STPE-8901-89002";NA;NA;"COLO-AT-BLE-A013-PO";NA;64
"785";"ADULT";179695;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-05T08:00:00Z";1989;3;63;"F";745;4380;"2.2";"STPE-8901-89001";NA;NA;"COLO-AT-BLE-A012-PO";NA;64
"786";"ADULT";156616;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-14T07:09:21Z";1989;3;72;"F";762;4920;"1.2";"STPE-8901-89003";NA;NA;"COLO-AT-BLE-A014-PO";NA;73
"787";"ADULT";156619;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-22T07:09:21Z";1989;3;80;"M";723;3765;"2.2";"STPE-8901-89006";NA;NA;"COLO-AT-BLE-A017-PO";NA;81
"788";"ADULT";156618;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-22T07:09:21Z";1989;3;80;"F";755;4600;"1.2";"STPE-8901-89005";NA;NA;"COLO-AT-BLE-A016-PO";NA;81
"789";"ADULT";156617;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-22T07:09:21Z";1989;3;80;"M";790;4545;"1.2";"STPE-8901-89004";NA;NA;"COLO-AT-BLE-A015-PO";NA;81
"790";"ADULT";179909;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-24T08:00:00Z";1989;3;82;"F";795;5065;"1.2";"STPE-8901-89008";NA;NA;"COLO-AT-BLE-A019-PO";NA;83
"791";"ADULT";179879;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-03-24T08:00:00Z";1989;3;82;"F";771;4545;"1.2";"STPE-8901-89007";NA;NA;"COLO-AT-BLE-A018-PO";NA;83
"792";"ADULT";156624;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-04T06:09:21Z";1989;4;93;"M";770;4360;"2.2";"STPE-8901-89011";NA;NA;"COLO-AT-BLE-A023-PO";NA;94
"793";"ADULT";179969;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-21T07:00:00Z";1989;4;110;"M";792;5315;"1.2";"STPE-8901-89012";NA;NA;"COLO-AT-BLE-A024-PO";NA;111
"794";"ADULT";179991;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-24T07:00:00Z";1989;4;113;"F";806;5565;"1.2";"STPE-8901-89013";NA;NA;"COLO-AT-BLE-A025-PO";NA;114
"795";"ADULT";180018;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-27T07:00:00Z";1989;4;116;"F";751;4620;"1.2";"STPE-8901-89014";NA;NA;"COLO-AT-BLE-A026-PO";NA;117
"796";"ADULT";180073;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-29T07:00:00Z";1989;4;118;"F";788;4940;"1.2";"STPE-8901-89016";NA;NA;"COLO-AT-BLE-A028-PO";NA;119
"797";"ADULT";180046;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-04-29T07:00:00Z";1989;4;118;"F";787;5135;"1.2";"STPE-8901-89015";NA;NA;"COLO-AT-BLE-A027-PO";NA;119
"798";"ADULT";156631;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-02T06:09:21Z";1989;5;121;"M";772;4590;"1.2";"STPE-8901-89018";NA;NA;"COLO-AT-BLE-A034-PO";NA;122
"799";"ADULT";156630;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-02T06:09:21Z";1989;5;121;"F";808;5445;"1.2";"STPE-8901-89017";NA;NA;"COLO-AT-BLE-A029-PO";NA;122
"800";"ADULT";156634;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-03T06:09:21Z";1989;5;122;"F";738;4215;"1.2";"STPE-8901-89021";NA;NA;"COLO-AT-BLE-A037-PO";NA;123
"801";"ADULT";156633;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-03T06:09:21Z";1989;5;122;"F";782;4990;"2.2";"STPE-8901-89020";NA;NA;"COLO-AT-BLE-A036-PO";NA;123
"802";"ADULT";156632;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-03T06:09:21Z";1989;5;122;"F";810;5425;"1.2";"STPE-8901-89019";NA;NA;"COLO-AT-BLE-A035-PO";NA;123
"803";"ADULT";180249;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-05T07:00:00Z";1989;5;124;"M";726;4330;"1.2";"STPE-8901-89022";NA;NA;"COLO-AT-BLE-A038-PO";NA;125
"804";"ADULT";156636;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-06T06:09:21Z";1989;5;125;"F";795;5305;"1.2";"STPE-8901-89023";NA;NA;"COLO-AT-BLE-A039-PO";NA;126
"805";"ADULT";180307;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-07T07:00:00Z";1989;5;126;"F";905;7080;"2.3";"STPE-8901-89024";NA;NA;"COLO-AT-BLE-A045-PO";NA;127
"806";"ADULT";156638;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-08T06:09:21Z";1989;5;127;"F";770;4625;"1.2";"STPE-8901-89025";NA;NA;"";NA;128
"807";"ADULT";183266;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-10T07:00:00Z";1989;5;129;"F";803;5425;"1.2";"STPE-8901-89026";NA;NA;"";NA;130
"808";"ADULT";183267;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-11T07:00:00Z";1989;5;130;"F";805;4995;"1.2";"STPE-8901-89027";NA;NA;"";NA;131
"809";"ADULT";183268;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-22T07:00:00Z";1989;5;141;"M";840;5575;"1.2";"STPE-8901-89028";NA;NA;"";NA;142
"810";"ADULT";180477;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-29T07:00:00Z";1989;5;148;"M";785;4515;"1.2";"STPE-8901-89031";NA;NA;"COLO-AT-BLE-A057-PO";NA;149
"811";"ADULT";180447;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-29T07:00:00Z";1989;5;148;"M";605;2035;"1.1+";"STPE-8901-89030";NA;NA;"COLO-AT-BLE-A056-PO";NA;149
"812";"ADULT";156645;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-05-31T06:09:21Z";1989;5;150;"F";772;4735;"1.2";"STPE-8901-89032";NA;NA;"COLO-AT-BLE-A058-PO";NA;151
"813";"ADULT";156650;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-10T06:09:21Z";1989;6;160;"F";627;2360;"1.1+";"STPE-8901-89037";NA;NA;"COLO-AT-BLE-A078-PO";NA;161
"814";"ADULT";156649;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-10T06:09:21Z";1989;6;160;"F";634;2275;"1.1+";"STPE-8901-89036";NA;NA;"COLO-AT-BLE-A069-PO";NA;161
"815";"ADULT";156648;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-10T06:09:21Z";1989;6;160;"F";777;4360;"1.2";"STPE-8901-89035";NA;NA;"COLO-AT-BLE-A068-PO";NA;161
"816";"ADULT";156647;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-10T06:09:21Z";1989;6;160;"M";645;2500;"1.1+";"STPE-8901-89034";NA;NA;"COLO-AT-BLE-A067-PO";NA;161
"817";"ADULT";156646;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-10T06:09:21Z";1989;6;160;"F";793;4950;"1.2";"STPE-8901-89033";NA;NA;"COLO-AT-BLE-A059-PO";NA;161
"818";"ADULT";180669;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-11T07:00:00Z";1989;6;161;"M";639;2580;"1.1+";"STPE-8901-89038";NA;NA;"COLO-AT-BLE-A079-PO";NA;162
"819";"ADULT";156652;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-12T06:09:21Z";1989;6;162;"M";645;2205;"1.1+";"STPE-8901-89039";NA;NA;"COLO-AT-BLE-A089-PO,ABLA-IT-NNN-NNN-LU";NA;163
"820";"ADULT";156654;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-16T06:09:21Z";1989;6;166;"M";635;2485;"2.1";"STPE-8901-89041";NA;NA;"COLO-AT-BLE-A124-PO";NA;167
"821";"ADULT";156653;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-16T06:09:21Z";1989;6;166;"F";830;5705;"1.2";"STPE-8901-89040";NA;NA;"COLO-AT-BLE-A123-PO";NA;167
"822";"ADULT";156656;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-19T06:09:21Z";1989;6;169;"M";576;1830;"1.1+";"STPE-8901-89043";NA;NA;"COLO-AT-BLE-A126-PO";NA;170
"823";"ADULT";156655;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-19T06:09:21Z";1989;6;169;"M";605;1930;"1.1+";"STPE-8901-89042";NA;NA;"COLO-AT-BLE-A125-PO";NA;170
"824";"ADULT";156657;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-20T06:09:21Z";1989;6;170;"M";605;2115;"2.1";"STPE-8901-89044";NA;NA;"COLO-AT-BLE-A127-PO";NA;171
"825";"ADULT";180901;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-21T07:00:00Z";1989;6;171;"F";496;1245;"1.1+";"STPE-8901-89047";NA;NA;"COLO-AT-BLE-A134-PO";NA;172
"826";"ADULT";180873;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-21T07:00:00Z";1989;6;171;"M";604;2010;"1.1+";"STPE-8901-89046";NA;NA;"COLO-AT-BLE-A129-PO";NA;172
"827";"ADULT";180852;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-21T07:00:00Z";1989;6;171;"M";733;4545;"1.1+";"STPE-8901-89045";NA;NA;"COLO-AT-BLE-A128-PO";NA;172
"828";"ADULT";156661;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-23T06:09:21Z";1989;6;173;"M";562;1680;"1.1+";"STPE-8901-89048";NA;NA;"COLO-AT-BLE-A135-PO,ABLA-IT-NNN-NNN-LU";NA;174
"829";"ADULT";156662;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-26T06:09:21Z";1989;6;176;"M";610;2210;"2.1";"STPE-8901-89049";NA;NA;"COLO-AT-BLE-A136-PO";NA;177
"830";"ADULT";156664;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-27T06:09:21Z";1989;6;177;"F";603;1985;"1.1+";"STPE-8901-89051";NA;NA;"COLO-AT-BLE-A138-PO";NA;178
"831";"ADULT";156663;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-27T06:09:21Z";1989;6;177;"F";620;2190;"1.1+";"STPE-8901-89050";NA;NA;"COLO-AT-BLE-A137-PO";NA;178
"832";"ADULT";181102;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-29T07:00:00Z";1989;6;179;"F";565;1695;"1.1+";"STPE-8901-89055";NA;NA;"COLO-AT-BLE-A147-PO";NA;180
"833";"ADULT";181080;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-29T07:00:00Z";1989;6;179;"F";560;1420;"1.1+";"STPE-8901-89054";NA;NA;"COLO-AT-BLE-A146-PO,ABLA-IT-NNN-NNN-LU";NA;180
"834";"ADULT";181053;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-29T07:00:00Z";1989;6;179;"F";660;2940;"1.1+";"STPE-8901-89053";NA;NA;"COLO-AT-BLE-A145-PO";NA;180
"835";"ADULT";181030;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-29T07:00:00Z";1989;6;179;"M";700;3195;"1.1+";"STPE-8901-89052";NA;NA;"COLO-AT-BLE-A139-PO";NA;180
"836";"ADULT";156669;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-06-30T06:09:21Z";1989;6;180;"F";545;1345;"1.1+";"STPE-8901-89056";NA;NA;"COLO-AT-BLE-A148-PO";NA;181
"837";"ADULT";156671;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-02T06:09:21Z";1989;7;182;"F";590;2100;"1.1+";"STPE-8901-89058";NA;NA;"COLO-AT-BLE-A156-PO,CRYO-CN-NNN-CD-LU,ABLA-IT-NNN-NNN-LU";NA;183
"838";"ADULT";156670;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-02T06:09:21Z";1989;7;182;"F";583;1900;"1.1+";"STPE-8901-89057";NA;NA;"COLO-AT-BLE-A0157-PO";NA;183
"839";"ADULT";156672;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-03T06:09:21Z";1989;7;183;"F";603;2205;"1.1+";"STPE-8901-89059";NA;NA;"COLO-AT-BLE-A158-PO";NA;184
"840";"ADULT";156682;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"F";644;2555;"1.1+";"STPE-8901-89069";NA;NA;"COLO-AT-BLE-A235-PO";NA;188
"841";"ADULT";156681;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"M";555;1480;"1.1+";"STPE-8901-89068";NA;NA;"COLO-AT-BLE-A234-PO";NA;188
"842";"ADULT";156680;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"F";627;2515;"1.1+";"STPE-8901-89067";NA;NA;"COLO-AT-BLE-A189-PO";NA;188
"843";"ADULT";156679;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"F";671;2835;"1.1+";"STPE-8901-89066";NA;NA;"COLO-AT-BLE-A179-PO";NA;188
"844";"ADULT";156678;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"M";624;2295;"1.1+";"STPE-8901-89065";NA;NA;"COLO-AT-BLE-A178-PO";NA;188
"845";"ADULT";156677;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"M";630;2410;"1.1+";"STPE-8901-89064";NA;NA;"COLO-AT-BLE-A169-PO";NA;188
"846";"ADULT";156676;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"M";602;2215;"1.1+";"STPE-8901-89063";NA;NA;"COLO-AT-BLE-A168-PO";NA;188
"847";"ADULT";156675;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"M";651;2695;"1.1+";"STPE-8901-89062";NA;NA;"COLO-AT-BLE-A167-PO";NA;188
"848";"ADULT";156674;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"F";650;2560;"1.1+";"STPE-8901-89061";NA;NA;"COLO-AT-BLE-A1457-PO";NA;188
"849";"ADULT";156673;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-07T06:09:21Z";1989;7;187;"F";625;2330;"1.1+";"STPE-8901-89060";NA;NA;"COLO-AT-BLE-A149-PO,ABLA-IT-NNN-NNN-LU";NA;188
"850";"ADULT";156692;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";620;2190;"1.1+";"STPE-8901-89079";NA;NA;"COLO-AT-BLE-A256-PO";NA;189
"851";"ADULT";156691;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";612;2010;"2.1";"STPE-8901-89078";NA;NA;"COLO-AT-BLE-A249-PO";NA;189
"852";"ADULT";156690;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"M";545;1510;"1.1+";"STPE-8901-89077";NA;NA;"COLO-AT-BLE-A248-PO,ABLA-IT-NNN-NNN-LU";NA;189
"853";"ADULT";156689;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";620;2335;"1.1+";"STPE-8901-89076";NA;NA;"COLO-AT-BLE-A247-PO";NA;189
"854";"ADULT";156688;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";652;2375;"1.1+";"STPE-8901-89075";NA;NA;"COLO-AT-BLE-A246-PO";NA;189
"855";"ADULT";156687;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";637;2290;"1.1+";"STPE-8901-89074";NA;NA;"";NA;189
"856";"ADULT";156686;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"M";603;1995;"2.1";"STPE-8901-89073";NA;NA;"COLO-AT-BLE-A239-PO";NA;189
"857";"ADULT";156685;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"M";603;2010;"1.1+";"STPE-8901-89072";NA;NA;"COLO-AT-BLE-A238-PO";NA;189
"858";"ADULT";156684;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";607;1995;"1.1+";"STPE-8901-89071";NA;NA;"COLO-AT-BLE-A237-PO";NA;189
"859";"ADULT";156683;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-08T06:09:21Z";1989;7;188;"F";580;1980;"2.1";"STPE-8901-89070";NA;NA;"COLO-AT-BLE-A236-PO";NA;189
"860";"ADULT";181651;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-09T07:00:00Z";1989;7;189;"F";593;1595;"1.1+";"STPE-8901-89081";NA;NA;"COLO-AT-BLE-A258-PO";NA;190
"861";"ADULT";181634;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-09T07:00:00Z";1989;7;189;"F";693;3405;"2.1";"STPE-8901-89080";NA;NA;"COLO-AT-BLE-A257-PO";NA;190
"862";"ADULT";156700;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-15T06:09:21Z";1989;7;195;"F";656;2680;"2.1";"STPE-8901-89087";NA;NA;"COLO-AT-BLE-A259-PO";NA;196
"863";"ADULT";156702;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-18T06:09:21Z";1989;7;198;"M";655;2400;"1.1+";"STPE-8901-89090";NA;NA;"COLO-AT-BLE-A268-PO";NA;199
"864";"ADULT";156701;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-18T06:09:21Z";1989;7;198;"F";796;4195;"1.2";"STPE-8901-89089";NA;NA;"COLO-AT-BLE-A267-PO";NA;199
"865";"ADULT";181744;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-20T07:00:00Z";1989;7;200;"F";672;2780;"2.1";"STPE-8901-89092";NA;NA;"COLO-AT-BLE-A278-PO";NA;201
"866";"ADULT";181724;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-07-20T07:00:00Z";1989;7;200;"F";620;2250;"1.1+";"STPE-8901-89091";NA;NA;"COLO-AT-BLE-A269-PO";NA;201
"867";"ADULT";181834;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-19T07:00:00Z";1989;9;261;"F";590;1785;"1.1+";"STPE-8901-89096";NA;NA;"COLO-AT-BLE-A346-PO";NA;262
"868";"ADULT";181815;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-19T07:00:00Z";1989;9;261;"F";608;1730;"1.1+";"STPE-8901-89095";NA;NA;"COLO-AT-BLE-A345-PO";NA;262
"869";"ADULT";181787;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-19T07:00:00Z";1989;9;261;"M";618;1915;"2.1";"STPE-8901-89094";NA;NA;"COLO-AT-BLE-A289-PO";NA;262
"870";"ADULT";181766;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-19T07:00:00Z";1989;9;261;"F";630;1955;"1.1+";"STPE-8901-89093";NA;NA;"COLO-AT-BLE-A279-PO";NA;262
"871";"ADULT";181866;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-20T07:00:00Z";1989;9;262;"M";733;3445;"1.1+";"STPE-8901-89098";NA;NA;"COLO-AT-BLE-A348-PO";NA;263
"872";"ADULT";181850;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-20T07:00:00Z";1989;9;262;"F";621;1955;"1.1+";"STPE-8901-89097";NA;NA;"COLO-AT-BLE-A347-PO";NA;263
"873";"ADULT";181928;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-24T08:00:00Z";1989;9;266;"M";753;3470;"1.1+";"STPE-8901-89102";NA;NA;"COLO-AT-BLE-A358-PO";NA;267
"874";"ADULT";181911;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-24T08:00:00Z";1989;9;266;"F";620;1860;"2.1";"STPE-8901-89101";NA;NA;"COLO-AT-BLE-A357-PO";NA;267
"875";"ADULT";181896;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-24T08:00:00Z";1989;9;266;"F";682;2835;"1.1+";"STPE-8901-89100";NA;NA;"COLO-AT-BLE-A356-PO";NA;267
"876";"ADULT";181881;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-24T08:00:00Z";1989;9;266;"F";661;2275;"1.1+";"STPE-8901-89099";NA;NA;"COLO-AT-BLE-A349-PO";NA;267
"877";"ADULT";156717;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-29T07:09:21Z";1989;9;271;"F";656;2540;"2.1";"STPE-8901-89104";NA;NA;"COLO-AT-BLE-A367-PO";NA;272
"878";"ADULT";156716;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-09-29T07:09:21Z";1989;9;271;"F";625;1865;"1.1+";"STPE-8901-89103";NA;NA;"COLO-AT-BLE-A359-PO";NA;272
"879";"ADULT";181977;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-08T08:00:00Z";1989;10;280;"M";710;2520;"1.1+";"STPE-8901-89106";NA;NA;"COLO-AT-BLE-A369-PO";NA;281
"880";"ADULT";181965;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-08T08:00:00Z";1989;10;280;"F";673;2435;"1.1+";"STPE-8901-89105";NA;NA;"COLO-AT-BLE-A368-PO";NA;281
"881";"ADULT";182155;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"F";666;2300;"1.1+";"STPE-8901-89119";NA;NA;"COLO-AT-BLE-A489-PO";NA;282
"882";"ADULT";182141;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";724;2975;"1.1+";"STPE-8901-89118";NA;NA;"COLO-AT-BLE-A479-PO";NA;282
"883";"ADULT";182130;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";710;2645;"1.1+";"STPE-8901-89117";NA;NA;"COLO-AT-BLE-A478-PO";NA;282
"884";"ADULT";182117;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";742;3160;"1.1+";"STPE-8901-89116";NA;NA;"COLO-AT-BLE-A469-PO";NA;282
"885";"ADULT";182099;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";665;2340;"1.1+";"STPE-8901-89115";NA;NA;"COLO-AT-BLE-A468-PO";NA;282
"886";"ADULT";182087;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";685;2395;"1.1+";"STPE-8901-89114";NA;NA;"COLO-AT-BLE-A467-PO";NA;282
"887";"ADULT";182074;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"F";618;1725;"1.1+";"STPE-8901-89113";NA;NA;"COLO-AT-BLE-A459-PO";NA;282
"888";"ADULT";182059;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"F";613;1790;"2.1";"STPE-8901-89112";NA;NA;"COLO-AT-BLE-A458-PO";NA;282
"889";"ADULT";182046;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"F";577;1605;"1.1+";"STPE-8901-89111";NA;NA;"COLO-AT-BLE-A457-PO";NA;282
"890";"ADULT";182032;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"F";616;2060;"1.1+";"STPE-8901-89110";NA;NA;"COLO-AT-BLE-A456-PO";NA;282
"891";"ADULT";182025;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";656;2400;"1.1+";"STPE-8901-89109";NA;NA;"COLO-AT-BLE-A389-PO,ABLA-IT-NNN-NNN-LU";NA;282
"892";"ADULT";182011;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";636;2030;"1.1+";"STPE-8901-89108";NA;NA;"COLO-AT-BLE-A379-PO,ABLA-IT-NNN-NNN-LU";NA;282
"893";"ADULT";181992;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-09T08:00:00Z";1989;10;281;"M";662;2245;"1.1+";"STPE-8901-89107";NA;NA;"COLO-AT-BLE-A378-PO";NA;282
"894";"ADULT";182184;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-17T08:00:00Z";1989;10;289;"F";661;1935;"1.1+";"STPE-8901-89121";NA;NA;"COLO-AT-BLE-A568-PO";NA;290
"895";"ADULT";182172;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-17T08:00:00Z";1989;10;289;"M";710;2840;"1.1+";"STPE-8901-89120";NA;NA;"COLO-AT-BLE-A567-PO";NA;290
"896";"ADULT";156739;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-19T07:09:21Z";1989;10;291;"M";644;1975;"1.1+";"STPE-8901-89126";NA;NA;"COLO-AT-BLE-A678-PO";NA;292
"897";"ADULT";156738;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-19T07:09:21Z";1989;10;291;"M";712;2645;"1.1+";"STPE-8901-89125";NA;NA;"COLO-AT-BLE-A589-PO";NA;292
"898";"ADULT";156737;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-19T07:09:21Z";1989;10;291;"M";725;3065;"1.1+";"STPE-8901-89124";NA;NA;"COLO-AT-BLE-A579-PO";NA;292
"899";"ADULT";156736;"NIVELLE";"BARRAGE_UXONDOA";12550;"1989-10-19T07:09:21Z";1989;10;291;"F";582;1555;"1.1+";"STPE-8901-89123";NA;NA;"COLO-AT-BLE-A578-PO";NA;292
